ano,cobertura,doses,vacina_id,estado_uf,estado_cod_ibge
2013,40.11,8077,5,AP,16
2013,91.89,12478,6,AP,16
2013,111.89,13969,8,AP,16
2013,111.44,13806,10,AP,16
2013,78.85,10341,11,AP,16
2013,0,987,4,TO,17
2013,52.87,13099,5,TO,17
2013,102.58,23339,6,TO,17
2013,113.71,26306,8,TO,17
2013,106.59,24499,10,TO,17
2013,93.48,21493,11,TO,17
2013,53.92,66039,5,MA,21
2013,102.57,120385,6,MA,21
2013,104.65,121365,8,MA,21
2013,100.48,113509,10,MA,21
2013,92.67,102554,11,MA,21
2013,101.58,116883,12,MA,21
2013,53.87,27888,5,PI,22
2013,92.24,45316,6,PI,22
2013,94.28,47025,8,PI,22
2013,95.21,47225,10,PI,22
2013,92.61,44181,11,PI,22
2013,61.05,75341,5,CE,23
2013,0.61,260,6,CE,23
2013,106.26,129699,8,CE,23
2013,106.56,129269,10,CE,23
2013,99.62,121578,11,CE,23
2013,103.71,126070,12,CE,23
2013,58.04,25428,5,RN,24
2013,0.42,59,6,RN,24
2013,98.22,43077,8,RN,24
2013,99.54,44478,10,RN,24
2013,93.1,40679,11,RN,24
2013,53.99,31244,5,PB,25
2013,14.99,333,6,PB,25
2013,104.31,58765,8,PB,25
2013,100.6,56866,10,PB,25
2013,89.53,48317,11,PB,25
2013,58.98,86084,5,PE,26
2013,2.26,590,6,PE,26
2013,105.71,146282,8,PE,26
2013,101,140115,10,PE,26
2013,95.2,131618,11,PE,26
2013,55.99,30322,5,AL,27
2013,2.4,190,6,AL,27
2013,98.59,51872,8,AL,27
2013,97.45,50877,10,AL,27
2013,85.54,44255,11,AL,27
2013,94.97,49555,12,AL,27
2013,0,791,4,SE,28
2013,60.88,20996,5,SE,28
2013,0.48,22,6,SE,28
2013,107.12,34943,8,SE,28
2013,102.91,33720,10,SE,28
2013,55.69,122067,5,BA,29
2013,96.37,198330,6,BA,29
2013,95.6,194537,8,BA,29
2013,97.85,204376,10,BA,29
2013,92.12,192956,11,BA,29
2013,88.98,180677,12,BA,29
2013,51.44,133535,5,MG,31
2013,112.67,259636,6,MG,31
2013,119.42,270567,8,MG,31
2013,118.56,275199,10,MG,31
2013,106.04,257517,11,MG,31
2013,56.21,26621,5,ES,32
2013,0.9,298,6,ES,32
2013,115.46,56960,8,ES,32
2013,106.34,52903,10,ES,32
2013,99.26,48985,11,ES,32
2013,106.14,51606,12,ES,32
2013,40.71,86726,5,RJ,33
2013,12.05,2298,6,RJ,33
2013,107.14,212848,8,RJ,33
2013,107.65,216366,10,RJ,33
2013,91.09,183326,11,RJ,33
2013,103.29,203431,12,RJ,33
2013,0,10601,4,SP,35
2013,47.1,289721,5,SP,35
2013,80.96,124820,6,SP,35
2013,106.39,636915,8,SP,35
2013,107.62,623472,10,SP,35
2013,51.61,67302,5,PR,41
2013,106.8,124954,6,PR,41
2013,113.55,159710,8,PR,41
2013,115.88,161260,10,PR,41
2013,107.78,149510,11,PR,41
2013,111.7,155867,12,PR,41
2013,43.81,39420,5,SC,42
2013,78.35,25219,6,SC,42
2013,107.52,91515,8,SC,42
2013,106.93,88511,10,SC,42
2013,106.47,88828,11,SC,42
2013,42.49,61093,5,RS,43
2013,92.04,84765,6,RS,43
2013,116.51,141238,8,RS,43
2013,116.9,142861,10,RS,43
2013,102.31,120370,11,RS,43
2013,52.38,19263,5,MS,50
2013,126.17,45132,6,MS,50
2013,137.57,47736,8,MS,50
2013,135.89,47883,10,MS,50
2013,64.42,28752,5,MT,51
2013,112.38,51033,6,MT,51
2013,115.08,50710,8,MT,51
2013,112.04,50909,10,MT,51
2013,102.24,46806,11,MT,51
2013,109.61,49012,12,MT,51
2013,55.75,42302,5,GO,52
2013,120.67,92911,6,GO,52
2013,128.8,96732,8,GO,52
2013,127.73,95257,10,GO,52
2013,114.82,84961,11,GO,52
2013,76.57,33283,5,DF,53
2013,67.66,12277,13,AC,12
2013,53.19,9976,14,AC,12
2013,94.21,16509,15,AC,12
2013,79.88,14720,17,AC,12
2013,68.74,13077,18,AC,12
2013,79.49,57516,13,AM,13
2013,86.63,57903,14,AM,13
2013,104.72,73694,15,AM,13
2013,94.59,63657,17,AM,13
2013,79.08,57832,18,AM,13
2013,24.29,23169,19,AM,13
2013,89.43,8163,12,RR,14
2013,79.81,7884,13,RR,14
2013,76.67,7340,14,RR,14
2013,93.7,8543,15,RR,14
2013,89.23,7689,17,RR,14
2013,85.69,110654,13,PA,15
2013,84.99,108597,14,PA,15
2013,102.83,137661,15,PA,15
2013,98.67,127669,17,PA,15
2013,92.46,122034,18,PA,15
2013,20.97,28590,19,PA,15
2013,96.21,11771,13,AP,16
2013,94.48,11830,14,AP,16
2013,113.87,14101,15,AP,16
2013,89.13,13187,17,AP,16
2013,80.5,11407,18,AP,16
2013,107.49,24549,12,TO,17
2013,103.37,23502,13,TO,17
2013,98.06,22256,14,TO,17
2013,108.86,24278,15,TO,17
2013,90.15,20836,17,TO,17
2013,99.84,22579,18,TO,17
2013,92.76,104428,13,MA,21
2013,91.57,98143,14,MA,21
2013,107.82,128088,15,MA,21
2013,99.38,115923,17,MA,21
2013,95.11,107809,18,MA,21
2013,94.18,45274,13,PI,22
2013,97.79,46393,14,PI,22
2013,94.39,46683,15,PI,22
2013,92.84,44719,17,PI,22
2013,93.01,44930,18,PI,22
2013,101.98,119897,13,CE,23
2013,106.76,127540,14,CE,23
2013,108.8,134770,15,CE,23
2013,103.45,129144,17,CE,23
2013,102.98,123131,18,CE,23
2013,26.01,35498,19,CE,23
2013,94.91,41784,12,RN,24
2013,93.29,41002,13,RN,24
2013,101.2,43708,14,RN,24
2013,99.2,45139,15,RN,24
2013,97.14,42706,17,RN,24
2013,99.51,54826,13,PB,25
2013,101.02,53463,14,PB,25
2013,108.62,63581,15,PB,25
2013,99.82,58651,17,PB,25
2013,90.93,52756,18,PB,25
2013,98.75,131907,13,PE,26
2013,97.59,131346,14,PE,26
2013,105.68,142876,15,PE,26
2013,94.1,131812,17,PE,26
2013,98.51,133789,18,PE,26
2013,91.55,46268,13,AL,27
2013,91.34,47040,14,AL,27
2013,97.5,52971,15,AL,27
2013,87,44424,17,AL,27
2013,89.07,46096,18,AL,27
2013,105.45,34567,12,SE,28
2013,105.23,34037,13,SE,28
2013,108.21,36153,14,SE,28
2013,105.12,34720,15,SE,28
2013,105.05,36667,17,SE,28
2013,93.2,191465,13,BA,29
2013,94.5,194311,14,BA,29
2013,99.71,206888,15,BA,29
2013,92.47,194336,17,BA,29
2013,88.1,184435,18,BA,29
2013,33.93,79142,19,BA,29
2013,117.89,272078,13,MG,31
2013,118.62,272875,14,MG,31
2013,120.19,268316,15,MG,31
2013,111.33,257244,17,MG,31
2013,107.68,257591,18,MG,31
2013,106.55,52212,13,ES,32
2013,108.06,51829,14,ES,32
2013,109.37,53171,15,ES,32
2013,102.39,49209,17,ES,32
2013,105.24,51600,18,ES,32
2013,46.52,21137,19,ES,32
2013,96.51,187916,13,RJ,33
2013,95.28,189030,14,RJ,33
2013,106.65,220297,15,RJ,33
2013,90.96,179485,17,RJ,33
2013,102.61,200327,18,RJ,33
2013,102.61,593322,12,SP,35
2013,101.91,584660,13,SP,35
2013,103.62,587137,14,SP,35
2013,106.2,603850,15,SP,35
2013,107.57,593034,17,SP,35
2013,114.87,158137,13,PR,41
2013,112.57,156528,14,PR,41
2013,113.35,160010,15,PR,41
2013,95.65,140796,17,PR,41
2013,106.33,150877,18,PR,41
2013,104.21,85017,12,SC,42
2013,105.88,86982,13,SC,42
2013,103.94,86026,14,SC,42
2013,105.63,85543,15,SC,42
2013,95.91,79816,17,SC,42
2013,114.22,139107,12,RS,43
2013,113.72,135464,13,RS,43
2013,108.08,124058,14,RS,43
2013,117.51,138103,15,RS,43
2013,100.04,108405,17,RS,43
2013,99.72,126927,18,RS,43
2013,134.32,47114,13,MS,50
2013,129.07,45512,14,MS,50
2013,139.23,49720,15,MS,50
2013,121.51,43883,17,MS,50
2013,116.96,43862,18,MS,50
2013,109.36,47858,13,MT,51
2013,106.88,46003,14,MT,51
2013,117.9,51754,15,MT,51
2013,111.35,48804,17,MT,51
2013,109.42,48084,18,MT,51
2013,34.93,15609,19,MT,51
2013,124.69,90962,13,GO,52
2013,120.05,85671,14,GO,52
2013,128.32,96587,15,GO,52
2013,112.43,86678,17,GO,52
2013,116.85,91915,18,GO,52
2013,101.52,44130,13,DF,53
2013,75.35,13880,20,AC,12
2013,68.79,13123,21,AC,12
2013,91.64,16905,22,AC,12
2013,19.7,4819,23,AC,12
2014,66.84,17448,1,AC,12
2013,90.74,63419,20,AM,13
2013,94.77,62109,21,AM,13
2013,108.06,75174,22,AM,13
2013,55.26,42692,23,AM,13
2014,100.92,93158,1,AM,13
2014,96.93,69479,2,AM,13
2013,17.83,1807,19,RR,14
2013,95.36,8414,20,RR,14
2013,87.11,7825,21,RR,14
2013,100.07,8799,22,RR,14
2013,23.29,2274,23,RR,14
2013,93.68,122527,20,PA,15
2013,91.64,118613,21,PA,15
2013,105.28,139806,22,PA,15
2013,40.45,49343,23,PA,15
2014,98.41,158187,1,PA,15
2013,107.23,12982,20,AP,16
2013,93.14,12610,21,AP,16
2013,114.98,14452,22,AP,16
2013,37.82,7318,23,AP,16
2014,90.43,17685,1,AP,16
2013,39.69,8679,19,TO,17
2013,104.36,24039,20,TO,17
2013,89.78,19965,21,TO,17
2013,113.74,25597,22,TO,17
2013,84.2,18104,23,TO,17
2014,96.89,25122,1,TO,17
2013,101.18,112214,20,MA,21
2013,118.22,129963,21,MA,21
2013,112.99,128874,22,MA,21
2013,54.77,55792,23,MA,21
2014,93.77,125450,1,MA,21
2013,30.72,15364,19,PI,22
2013,96.8,47179,20,PI,22
2013,95.48,43991,21,PI,22
2013,104.85,51345,22,PI,22
2013,81.75,38212,23,PI,22
2013,106.13,125987,20,CE,23
2013,102.79,126989,21,CE,23
2013,117.62,148090,22,CE,23
2013,74.14,88488,23,CE,23
2014,100.12,136252,1,CE,23
2014,104.94,125875,2,CE,23
2013,33.26,14636,19,RN,24
2013,98.62,44152,20,RN,24
2013,96.14,41843,21,RN,24
2013,119.31,54364,22,RN,24
2013,73,30836,23,RN,24
2013,37.59,20085,19,PB,25
2013,101.49,56538,20,PB,25
2013,95.74,52172,21,PB,25
2013,113.64,67338,22,PB,25
2013,71.49,35802,23,PB,25
2014,54.74,63525,1,PB,25
2013,34.05,43613,19,PE,26
2013,102.92,140574,20,PE,26
2013,91.93,120551,21,PE,26
2013,124.5,170736,22,PE,26
2013,61.03,92492,23,PE,26
2013,97.17,50815,20,AL,27
2013,84.7,43508,21,AL,27
2013,107.97,60134,22,AL,27
2013,64.39,31711,23,AL,27
2014,93.33,56718,1,AL,27
2014,95.32,47477,2,AL,27
2013,35.68,14717,19,SE,28
2013,106.28,34618,20,SE,28
2013,103.98,36786,21,SE,28
2013,111.66,38921,22,SE,28
2013,83.23,27895,23,SE,28
2013,98.46,204481,20,BA,29
2013,95.62,199951,21,BA,29
2013,111.51,234305,22,BA,29
2013,67.38,146984,23,BA,29
2014,85.43,212667,1,BA,29
2014,94.09,193408,2,BA,29
2013,119.24,275204,20,MG,31
2013,111.51,259816,21,MG,31
2013,122.19,281321,22,MG,31
2013,90.62,216983,23,MG,31
2014,98.59,262014,1,MG,31
2013,106.75,52835,20,ES,32
2013,90.07,41493,21,ES,32
2013,114.21,56339,22,ES,32
2013,100.22,45039,23,ES,32
2014,94.28,55743,1,ES,32
2013,33.38,74995,19,RJ,33
2013,105.32,210516,20,RJ,33
2013,86.23,176611,21,RJ,33
2013,113.36,238401,22,RJ,33
2013,52.54,147768,23,RJ,33
2014,111.12,252465,1,RJ,33
2013,44.12,229640,19,SP,35
2013,107.68,605110,20,SP,35
2013,102.13,567321,21,SP,35
2013,108.52,630776,22,SP,35
2013,84.21,462032,23,SP,35
2013,48.9,61461,19,PR,41
2013,116.49,160668,20,PR,41
2013,97.43,142474,21,PR,41
2013,118.36,168515,22,PR,41
2013,84.2,117981,23,PR,41
2014,107.89,166218,1,PR,41
2013,38.93,31357,19,SC,42
2013,105.78,86025,20,SC,42
2013,98.14,77040,21,SC,42
2013,110.11,91516,22,SC,42
2013,74.15,62718,23,SC,42
2013,49.21,50990,19,RS,43
2013,116.29,141157,20,RS,43
2013,100.15,113270,21,RS,43
2013,118.46,145502,22,RS,43
2013,97.43,103686,23,RS,43
2014,107.11,146024,1,RS,43
2013,136.44,46918,20,MS,50
2013,124.21,43201,21,MS,50
2013,130.98,47992,22,MS,50
2013,61.23,18824,23,MS,50
2014,139.18,54796,1,MS,50
2013,113.92,51797,20,MT,51
2013,105.67,48297,21,MT,51
2013,125,55106,22,MT,51
2013,68.04,30277,23,MT,51
2014,99.55,57293,1,MT,51
2013,127.88,93433,20,GO,52
2013,109.99,81533,21,GO,52
2013,139.33,105626,22,GO,52
2013,73.91,62735,23,GO,52
2013,105.22,45740,20,DF,53
2014,7.72,323,3,AC,12
2014,3.96,1110,4,AC,12
2014,27.73,5210,5,AC,12
2014,58.37,9806,6,AC,12
2014,16.11,1921,7,AC,12
2014,11.03,5414,3,AM,13
2014,3.2,4991,4,AM,13
2014,43.77,38004,5,AM,13
2014,88.18,71543,6,AM,13
2014,46.2,34142,7,AM,13
2014,97.75,69680,8,AM,13
2014,97.79,9227,2,RR,14
2014,18.46,787,3,RR,14
2014,5.29,690,4,RR,14
2014,38.61,4459,5,RR,14
2014,95.21,9209,6,RR,14
2014,85.61,114764,2,PA,15
2014,11.86,5206,3,PA,15
2014,2.18,7011,4,PA,15
2014,34.99,47268,5,PA,15
2014,74.24,97027,6,PA,15
2014,21.67,33218,7,PA,15
2014,3.71,380,3,AP,16
2014,1.6,837,4,AP,16
2014,24.76,6611,5,AP,16
2014,63.87,10578,6,AP,16
2014,29.68,5659,7,AP,16
2014,101.27,22931,2,TO,17
2014,13.24,1253,3,TO,17
2014,2.48,613,4,TO,17
2014,29.76,9044,5,TO,17
2014,91.61,21140,6,TO,17
2014,54.32,13349,7,TO,17
2014,95.45,103716,2,MA,21
2014,12.73,9364,3,MA,21
2014,3.62,8729,4,MA,21
2014,49.83,57379,5,MA,21
2014,90.93,102635,6,MA,21
2014,82.3,39706,2,PI,22
2014,12.15,2466,3,PI,22
2014,1.75,1380,4,PI,22
2014,29.23,16313,5,PI,22
2014,73.35,36683,6,PI,22
2014,55.87,25354,7,PI,22
2014,14.38,12451,3,CE,23
2014,3.05,4882,4,CE,23
2014,61.12,76993,5,CE,23
2014,0.84,292,6,CE,23
2014,52.91,73373,7,CE,23
2014,99.24,42258,2,RN,24
2014,21.19,4276,3,RN,24
2014,3.96,2932,4,RN,24
2014,54.48,23925,5,RN,24
2014,2.43,143,6,RN,24
2014,94.88,52983,2,PB,25
2014,15.26,4407,3,PB,25
2014,2.59,2210,4,PB,25
2014,36.05,21521,5,PB,25
2014,17.81,280,6,PB,25
2014,40.48,23934,7,PB,25
2014,100.84,139345,2,PE,26
2014,18.48,22669,3,PE,26
2014,3.25,8829,4,PE,26
2014,57.15,85477,5,PE,26
2014,2.63,482,6,PE,26
2014,15.71,4864,3,AL,27
2014,3.33,4511,4,AL,27
2014,55.03,26839,5,AL,27
2014,2.43,210,6,AL,27
2014,47.18,27788,7,AL,27
2014,96.7,48117,8,AL,27
2014,101.14,32196,2,SE,28
2014,10.97,2285,3,SE,28
2014,3.03,937,4,SE,28
2014,49.28,17205,5,SE,28
2014,0.39,35,6,SE,28
2014,16,23752,3,BA,29
2014,2.71,12510,4,BA,29
2014,47.36,104748,5,BA,29
2014,88.27,179914,6,BA,29
2014,57.19,129822,7,BA,29
2014,122.64,257355,2,MG,31
2014,12.52,19455,3,MG,31
2014,2.29,7986,4,MG,31
2014,36.71,87312,5,MG,31
2014,111.23,218756,6,MG,31
2014,17.15,8273,3,ES,32
2014,3.48,1942,4,ES,32
2014,57.3,28190,5,ES,32
2014,0.86,232,6,ES,32
2014,89.42,43840,7,ES,32
2014,100.81,210832,2,RJ,33
2014,9.57,16409,3,RJ,33
2014,3.54,13300,4,RJ,33
2014,42.76,88071,5,RJ,33
2014,9.38,2255,6,RJ,33
2014,60.65,136490,7,RJ,33
2014,103.81,597120,2,SP,35
2014,14.61,76328,3,SP,35
2014,0.88,8446,4,SP,35
2014,44.54,263922,5,SP,35
2014,74.65,120629,6,SP,35
2014,104.98,153247,2,PR,41
2014,9.07,7336,3,PR,41
2014,3.63,5747,4,PR,41
2014,39.03,56604,5,PR,41
2014,93.82,116017,6,PR,41
2014,55.85,94778,7,PR,41
2014,104.45,88250,2,SC,42
2014,12.9,10370,3,SC,42
2014,5.52,3172,4,SC,42
2014,40.26,36952,5,SC,42
2014,73.75,25399,6,SC,42
2014,106.72,132718,2,RS,43
2014,8.82,6980,3,RS,43
2014,2.93,8219,4,RS,43
2014,26.07,38864,5,RS,43
2014,77.98,76460,6,RS,43
2014,74.61,88773,7,RS,43
2014,161.65,54779,2,MS,50
2014,16.5,4874,3,MS,50
2014,3.09,2112,4,MS,50
2014,59.81,22187,5,MS,50
2014,143.55,48747,6,MS,50
2014,110.47,52088,2,MT,51
2014,16.46,4861,3,MT,51
2014,3.73,2014,4,MT,51
2014,55.89,27966,5,MT,51
2014,102.99,55642,6,MT,51
2014,64.13,30069,7,MT,51
2014,8.96,5985,3,GO,52
2014,3.7,5451,4,GO,52
2014,26.24,27754,5,GO,52
2014,92.73,85507,6,GO,52
2014,38.4,5449,9,AC,12
2014,66.51,11301,10,AC,12
2014,45.12,7958,11,AC,12
2014,65.79,10815,12,AC,12
2014,59.61,10160,13,AC,12
2014,80.58,76567,9,AM,13
2014,93.21,68027,10,AM,13
2014,86.85,61977,11,AM,13
2014,96.87,69416,12,AM,13
2014,83.53,60589,13,AM,13
2014,97.6,9266,8,RR,14
2014,28.72,7758,9,RR,14
2014,94.19,9130,10,RR,14
2014,83.54,8265,11,RR,14
2014,86.31,115348,8,PA,15
2014,74.51,129643,9,PA,15
2014,86.53,114896,10,PA,15
2014,69.87,93712,11,PA,15
2014,85.56,114642,12,PA,15
2014,71.64,96904,13,PA,15
2014,69.18,13630,9,AP,16
2014,87.5,12198,10,AP,16
2014,65.16,9557,11,AP,16
2014,82.99,11618,12,AP,16
2014,68.69,10090,13,AP,16
2014,101.87,23026,8,TO,17
2014,78.51,20556,9,TO,17
2014,101.55,22861,10,TO,17
2014,84.58,19936,11,TO,17
2014,101.24,22908,12,TO,17
2014,95.91,104501,8,MA,21
2014,80.25,108960,9,MA,21
2014,94.88,102416,10,MA,21
2014,82.42,86711,11,MA,21
2014,95.29,103410,12,MA,21
2014,82.48,39765,8,PI,22
2014,36.88,42803,9,PI,22
2014,82.16,40537,10,PI,22
2014,75.56,37202,11,PI,22
2014,82.24,39580,12,PI,22
2014,105.36,126333,8,CE,23
2014,84.73,109292,9,CE,23
2014,104.38,126430,10,CE,23
2014,101.43,121656,11,CE,23
2014,104.82,125492,12,CE,23
2014,105.82,124791,13,CE,23
2014,98.95,42257,8,RN,24
2014,57.37,42038,9,RN,24
2014,99.04,42966,10,RN,24
2014,91.92,39940,11,RN,24
2014,98.54,42016,12,RN,24
2014,95.09,53071,8,PB,25
2014,45.43,51972,9,PB,25
2014,94.23,52356,10,PB,25
2014,83.94,44901,11,PB,25
2014,94.76,52890,12,PB,25
2014,93.94,51064,13,PB,25
2014,102.36,143919,8,PE,26
2014,55.43,112092,9,PE,26
2014,98.98,138780,10,PE,26
2014,92.29,128478,11,PE,26
2014,100.76,139159,12,PE,26
2014,76.72,45466,9,AL,27
2014,97.54,49220,10,AL,27
2014,87.85,40395,11,AL,27
2014,95.27,47371,12,AL,27
2014,93.68,46104,13,AL,27
2014,102.01,32203,8,SE,28
2014,98.31,42768,9,SE,28
2014,99.09,31556,10,SE,28
2014,98.77,31460,11,SE,28
2014,100.77,32067,12,SE,28
2014,100.66,31804,13,SE,28
2014,94.4,194043,8,BA,29
2014,68.09,165926,9,BA,29
2014,93.77,191631,10,BA,29
2014,88.77,180408,11,BA,29
2014,93.82,192740,12,BA,29
2014,122.7,257308,8,MG,31
2014,76.55,228716,9,MG,31
2014,121.98,258808,10,MG,31
2014,112.82,240054,11,MG,31
2014,122.34,256549,12,MG,31
2014,120.9,254373,13,MG,31
2014,110.99,53571,8,ES,32
2014,78.77,47351,9,ES,32
2014,109.76,53576,10,ES,32
2014,101.7,49307,11,ES,32
2014,109.69,52804,12,ES,32
2014,101.22,211395,8,RJ,33
2014,78.18,187683,9,RJ,33
2014,103.97,219692,10,RJ,33
2014,92.7,189420,11,RJ,33
2014,100.63,210177,12,RJ,33
2014,92.78,197732,13,RJ,33
2014,106.1,614005,8,SP,35
2014,72.46,566209,9,SP,35
2014,104.4,600305,10,SP,35
2014,101.09,584689,11,SP,35
2014,103.49,588613,12,SP,35
2014,104.94,153025,8,PR,41
2014,65.72,117615,9,PR,41
2014,106.29,156026,10,PR,41
2014,96.62,143495,11,PR,41
2014,104.75,152516,12,PR,41
2014,104.38,153520,13,PR,41
2014,105.28,89108,8,SC,42
2014,78.86,82004,9,SC,42
2014,106.17,91767,10,SC,42
2014,102.38,89973,11,SC,42
2014,103.91,87342,12,SC,42
2014,106.86,133374,8,RS,43
2014,66.78,112598,9,RS,43
2014,110.48,136080,10,RS,43
2014,95.05,118384,11,RS,43
2014,106.03,131729,12,RS,43
2014,104.81,131145,13,RS,43
2014,161.9,54545,8,MS,50
2014,120.93,45158,9,MS,50
2014,162.18,55105,10,MS,50
2014,146.55,48998,11,MS,50
2014,161.01,54152,12,MS,50
2014,111.07,52909,8,MT,51
2014,84.63,53433,9,MT,51
2014,107.93,51426,10,MT,51
2014,102.14,47308,11,MT,51
2014,110.21,52008,12,MT,51
2014,105.4,48947,13,MT,51
2014,102.51,88303,8,GO,52
2014,83.02,73095,9,GO,52
2014,105.05,91126,10,GO,52
2014,91.65,81734,11,GO,52
2014,101.97,87528,12,GO,52
2014,94.44,41079,8,DF,53
2014,45.46,7840,14,AC,12
2014,78.37,12585,15,AC,12
2014,59.8,10371,17,AC,12
2014,66.43,11082,18,AC,12
2014,60,9892,19,AC,12
2014,85.74,59552,14,AM,13
2014,100.43,76499,15,AM,13
2014,84.52,62578,17,AM,13
2014,85.25,64424,18,AM,13
2014,78.12,65652,19,AM,13
2014,91.64,67205,20,AM,13
2014,83.32,8630,14,RR,14
2014,97.56,9490,15,RR,14
2014,82.78,8685,17,RR,14
2014,95.31,9187,18,RR,14
2014,94.79,9521,19,RR,14
2014,69.99,93445,14,PA,15
2014,83.81,116248,15,PA,15
2014,70.25,95275,17,PA,15
2014,84.89,113321,18,PA,15
2014,61.28,79526,19,PA,15
2014,71.14,9807,14,AP,16
2014,83.88,12007,15,AP,16
2014,66.68,10882,17,AP,16
2014,80.38,11514,18,AP,16
2014,46.88,12055,19,AP,16
2014,97.89,22108,13,TO,17
2014,87.61,20351,14,TO,17
2014,99.32,22076,15,TO,17
2014,84.55,19571,17,TO,17
2014,100.22,22416,18,TO,17
2014,71.88,20055,19,TO,17
2014,82.71,85575,14,MA,21
2014,99.04,108354,15,MA,21
2014,86.06,93763,17,MA,21
2014,93.92,101794,18,MA,21
2014,87.85,101362,19,MA,21
2014,78.16,37064,14,PI,22
2014,80.39,39259,15,PI,22
2014,71.21,35727,17,PI,22
2014,81.98,39440,18,PI,22
2014,57.35,29727,19,PI,22
2014,80.61,39614,20,PI,22
2014,101.69,122088,14,CE,23
2014,107.39,131838,15,CE,23
2014,102.35,127735,17,CE,23
2014,104.57,123677,18,CE,23
2014,130.97,162320,19,CE,23
2014,107.21,126496,20,CE,23
2014,92.2,39038,14,RN,24
2014,105.89,44934,15,RN,24
2014,92.9,40436,17,RN,24
2014,95.41,41459,18,RN,24
2014,103.42,43168,19,RN,24
2014,88.17,46985,14,PB,25
2014,97.19,56993,15,PB,25
2014,85.2,50585,17,PB,25
2014,94.98,52492,18,PB,25
2014,68.85,43959,19,PB,25
2014,94.54,52123,20,PB,25
2014,91.36,124729,14,PE,26
2014,103.85,143739,15,PE,26
2014,90.05,126216,17,PE,26
2014,101.1,137392,18,PE,26
2014,93.25,128829,19,PE,26
2014,89.48,44419,14,AL,27
2014,96.76,48992,15,AL,27
2014,88.88,44809,17,AL,27
2014,92.82,45132,18,AL,27
2014,90.3,47354,19,AL,27
2014,99.33,48801,20,AL,27
2014,99.55,31826,14,SE,28
2014,101.1,32147,15,SE,28
2014,96.21,31363,17,SE,28
2014,103.45,32370,18,SE,28
2014,93.89,26352,19,SE,28
2014,88.11,176989,14,BA,29
2014,95.25,197115,15,BA,29
2014,85.13,178933,17,BA,29
2014,90.82,181452,18,BA,29
2014,80.97,186460,19,BA,29
2014,116.41,245234,14,MG,31
2014,120.14,250745,15,MG,31
2014,109.17,234803,17,MG,31
2014,120.95,256089,18,MG,31
2014,84.73,203689,19,MG,31
2014,103.39,49964,14,ES,32
2014,110.8,53483,15,ES,32
2014,102.73,48427,17,ES,32
2014,107.81,51990,18,ES,32
2014,109.37,52007,19,ES,32
2014,109.36,53052,20,ES,32
2014,92.56,189028,14,RJ,33
2014,103.63,224814,15,RJ,33
2014,88.32,185244,17,RJ,33
2014,103.98,208286,18,RJ,33
2014,107.37,215521,19,RJ,33
2014,98.79,564214,14,SP,35
2014,103.88,590235,15,SP,35
2014,100.75,548203,17,SP,35
2014,102.11,578655,18,SP,35
2014,113.76,604720,19,SP,35
2014,98.09,145999,14,PR,41
2014,101.52,152038,15,PR,41
2014,81.87,128160,17,PR,41
2014,104.46,151911,18,PR,41
2014,75.14,135800,19,PR,41
2014,104.07,152328,20,PR,41
2014,100.11,87603,14,SC,42
2014,103.63,86254,15,SC,42
2014,91.96,78466,17,SC,42
2014,104.84,88665,18,SC,42
2014,97.35,82697,19,SC,42
2014,98.9,117553,14,RS,43
2014,104.27,132583,15,RS,43
2014,91.6,111431,17,RS,43
2014,107.53,130311,18,RS,43
2014,76.25,113682,19,RS,43
2014,148.95,50922,14,MS,50
2014,159.02,54960,15,MS,50
2014,136.9,47545,17,MS,50
2014,158.68,54035,18,MS,50
2014,103.22,46386,14,MT,51
2014,110.65,52520,15,MT,51
2014,97.79,45403,17,MT,51
2014,107.23,50105,18,MT,51
2014,109.59,51005,19,MT,51
2014,109.98,52467,20,MT,51
2014,93.1,82010,14,GO,52
2014,96.67,91043,15,GO,52
2014,86.62,81674,17,GO,52
2014,103.92,89772,18,GO,52
2014,75.94,80176,19,GO,52
2014,91.81,39934,14,DF,53
2014,59.81,10055,21,AC,12
2014,98.59,16548,22,AC,12
2014,64.14,10278,23,AC,12
2015,75.13,18019,1,AC,12
2014,87.81,62855,21,AM,13
2014,131.76,88491,22,AM,13
2014,78.22,65396,23,AM,13
2015,92.19,87367,1,AM,13
2015,92.92,74637,2,AM,13
2015,37.69,38860,3,AM,13
2014,97.12,9564,20,RR,14
2014,88.73,8775,21,RR,14
2014,119.15,11676,22,RR,14
2014,94.58,9504,23,RR,14
2015,52.07,11944,1,RR,14
2014,70.29,94647,21,PA,15
2014,120.29,159472,22,PA,15
2014,70.82,90049,23,PA,15
2015,89.03,131887,1,PA,15
2015,85.09,101689,2,PA,15
2015,12.59,13495,3,PA,15
2014,67.85,10141,21,AP,16
2014,127.32,16849,22,AP,16
2014,66.75,12633,23,AP,16
2015,85.43,19065,1,AP,16
2015,79.8,13280,2,AP,16
2014,101.77,22866,20,TO,17
2014,87.44,21475,21,TO,17
2014,118.49,25742,22,TO,17
2014,86.93,21814,23,TO,17
2015,101.49,25907,1,TO,17
2015,105.62,23803,2,TO,17
2014,86.65,92218,21,MA,21
2014,126.78,143661,22,MA,21
2014,90.82,103525,23,MA,21
2015,98.13,118831,1,MA,21
2015,95.67,105251,2,MA,21
2014,76.45,36578,21,PI,22
